Transaction_ID,Date,Customer_ID,Age,Gender,Category,Product,Region,Quantity,Price,Discount_Percent,Sales
937,2025-03-06,C1276,64,Female,Electronics,Smartphone,West,6,30943.34,0,185660.04
938,2025-01-12,C1177,42,Male,Clothing,T-Shirt,South,1,1611.31,10,1450.18
939,2025-02-25,C1118,21,Male,Clothing,Shoes,South,7,2136.48,0,14955.36
940,2025-03-21,C1135,39,Male,Home & Kitchen,Cookware,East,3,3243.93,10,8758.61
941,2025-04-13,C1007,56,Female,Home & Kitchen,Mixer,South,2,3563.2,10,6413.76
942,2025-11-29,C1292,42,Female,Home & Kitchen,Chair,West,1,2318.11,20,1854.49
943,2025-10-11,C1143,48,Female,Electronics,Smartphone,East,5,31508.24,5,149664.14
944,2025-01-23,C1224,65,Female,Electronics,Tablet,East,2,33234.21,0,66468.42
945,2025-08-28,C1141,45,Male,Electronics,Laptop,North,7,37091.3,20,207711.28
946,2025-03-03,C1109,56,Male,Groceries,Bread,East,7,2325.09,10,14648.07
947,2026-08-26,C1289,63,Male,Clothing,Jeans,South,6,3261.24,15,16632.32
948,2025-12-28,C1064,46,Female,Home & Kitchen,Cookware,West,6,2516.04,15,12831.8
949,2026-08-25,C1300,29,Male,Home & Kitchen,Mixer,North,3,2637.41,20,6329.78
950,2026-08-31,C1103,35,Male,Groceries,Rice,West,7,2152.73,15,12808.74
951,2025-08-14,C1230,22,Female,Clothing,Jeans,West,4,2353.12,10,8471.23
952,2026-01-29,C1184,29,Male,Home & Kitchen,Mixer,West,6,2974.48,10,16062.19
953,2025-11-10,C1187,46,Female,Clothing,Jacket,South,4,2785.88,0,11143.52
954,2025-06-11,C1104,50,Male,Clothing,Jeans,East,3,3301.24,20,7922.98
955,2025-04-23,C1023,63,Female,Clothing,Shoes,East,2,295.49,5,561.43
956,2026-02-22,C1113,61,Female,Clothing,T-Shirt,West,5,2058.29,15,8747.73
957,2026-05-27,C1045,61,Male,Clothing,T-Shirt,East,3,1376.83,15,3510.92
958,2025-09-24,C1190,64,Female,Clothing,Jacket,West,1,3843.44,5,3651.27
959,2025-11-19,C1082,36,Male,Electronics,Laptop,South,6,37505.75,10,202531.05
960,2025-10-22,C1177,29,Male,Home & Kitchen,Cookware,South,2,2487.39,10,4477.3
961,2025-10-20,C1116,41,Male,Groceries,Milk,North,7,1127.61,15,6709.28
962,2025-01-11,C1012,52,Male,Groceries,Bread,West,2,3913.33,0,7826.66
963,2025-08-17,C1080,50,Female,Home & Kitchen,Cookware,South,1,1432.76,10,1289.48
964,2026-06-27,C1015,28,Female,Groceries,Bread,East,7,4280.64,20,23971.58
965,2026-08-16,C1124,36,Male,Home & Kitchen,Table,South,5,3973.07,20,15892.28
966,2026-07-27,C1026,24,Male,Home & Kitchen,Mixer,East,5,2795.37,10,12579.16
967,2025-11-20,C1186,23,Male,Groceries,Milk,North,3,4446.95,5,12673.81
968,2025-06-02,C1225,18,Male,Electronics,Laptop,South,4,25999.18,0,103996.72
969,2025-11-29,C1052,20,Female,Clothing,Jeans,North,4,3763.85,0,15055.4
970,2026-08-21,C1153,19,Male,Clothing,Jacket,South,3,2792.15,20,6701.16
971,2025-04-28,C1089,43,Male,Electronics,Tablet,East,4,40955.47,20,131057.5
972,2025-05-29,C1046,33,Female,Home & Kitchen,Mixer,West,6,888.64,0,5331.84
973,2026-04-18,C1275,50,Female,Home & Kitchen,Cookware,East,5,1883.93,10,8477.68
974,2025-04-01,C1141,50,Male,Clothing,Shoes,South,2,3362.31,0,6724.62
975,2025-11-15,C1094,52,Female,Electronics,Headphones,East,1,22752.55,10,20477.29
976,2026-02-05,C1296,38,Male,Clothing,Shoes,East,4,3857.08,10,13885.49
977,2025-07-21,C1216,29,Male,Home & Kitchen,Cookware,East,3,2624.67,5,7480.31
978,2025-05-14,C1022,58,Female,Groceries,Bread,North,2,3046.95,20,4875.12
979,2025-09-03,C1227,59,Male,Electronics,Headphones,West,2,10123.77,20,16198.03
980,2025-09-25,C1170,56,Male,Clothing,Shoes,East,2,4048.77,10,7287.79
981,2026-03-01,C1184,41,Male,Home & Kitchen,Cookware,West,7,3345.54,5,22247.84
982,2026-01-21,C1230,32,Male,Groceries,Bread,East,5,472.74,15,2009.14
983,2026-08-27,C1138,55,Male,Groceries,Milk,North,3,497.96,10,1344.49
984,2026-01-07,C1105,41,Female,Clothing,Jeans,West,7,1030.12,5,6850.3
985,2025-05-13,C1065,51,Female,Home & Kitchen,Chair,North,3,1293.4,5,3686.19
986,2025-03-29,C1278,37,Female,Groceries,Milk,North,5,3744.94,20,14979.76
987,2026-03-29,C1203,41,Female,Clothing,Jeans,East,1,3249.51,15,2762.08
988,2025-12-02,C1238,18,Male,Groceries,Rice,East,5,1303.35,5,6190.91
989,2026-07-20,C1295,59,Female,Groceries,Bread,North,3,2609.18,0,7827.54
990,2026-03-07,C1042,47,Female,Groceries,Bread,West,4,4004.8,5,15218.24
991,2025-04-16,C1130,34,Female,Clothing,Shoes,West,2,3326.21,20,5321.94
992,2025-04-20,C1049,18,Male,Groceries,Bread,West,4,1174.68,5,4463.78
993,2026-03-28,C1105,39,Female,Electronics,Headphones,West,4,11443.37,20,36618.78
994,2025-02-17,C1126,64,Male,Clothing,Jacket,West,7,2104.78,10,13260.11
995,2025-06-14,C1125,34,Female,Electronics,Tablet,South,1,44353.36,10,39918.02
996,2025-08-27,C1020,35,Male,Clothing,Jeans,North,5,2770.94,5,13161.96
997,2026-08-24,C1253,41,Female,Clothing,Shoes,West,4,3339.03,20,10684.9
998,2026-01-29,C1042,38,Male,Electronics,Smartphone,West,3,39519.73,10,106703.27
999,2026-05-21,C1041,40,Male,Groceries,Bread,West,3,2069.08,0,6207.24
1000,2025-07-10,C1009,50,Male,Groceries,Coffee,West,1,919.12,5,873.16
